Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,T:System.Windows.Forms.GroupBox,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,P:System.Windows.Forms.SplitContainer.Panel2,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,P:System.Windows.Forms.Control.Controls,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,176,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,T:System.Windows.Forms.GroupBox,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,P:System.Windows.Forms.SplitContainer.Panel2,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,P:System.Windows.Forms.Control.Controls,,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,175,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.splitContainer1.Panel2.Controls.Add(this.groupBox2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,T:System.Windows.Forms.GroupBox,,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,P:System.Windows.Forms.SplitContainer.Panel1,,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,P:System.Windows.Forms.Control.Controls,,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,171,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.splitContainer1.Panel1.Controls.Add(this.groupBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,167,12,T:System.Windows.Forms.Orientation,,,,,this.splitContainer1.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,167,12,T:System.Windows.Forms.Orientation,,,,,this.splitContainer1.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,167,12,F:System.Windows.Forms.Orientation.Horizontal,,,,,this.splitContainer1.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,167,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,167,12,T:System.Windows.Forms.Orientation,,,,,this.splitContainer1.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,167,12,P:System.Windows.Forms.SplitContainer.Orientation,,,,,this.splitContainer1.Orientation = System.Windows.Forms.Orientation.Horizontal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,166,12,T:System.Windows.Forms.SplitContainer,,,,,"this.splitContainer1.Name = ""splitContainer1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,166,12,P:System.Windows.Forms.Control.Name,,,,,"this.splitContainer1.Name = ""splitContainer1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,165,12,T:System.Windows.Forms.SplitContainer,,,,,"this.splitContainer1.Location = new System.Drawing.Point(12, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,165,12,P:System.Windows.Forms.Control.Location,,,,,"this.splitContainer1.Location = new System.Drawing.Point(12, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,T:System.Windows.Forms.AnchorStyles,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,162,12,P:System.Windows.Forms.Control.Anchor,,,,,this.splitContainer1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,158,12,T:System.Windows.Forms.CheckBox,,,,,this.checkBoxAppendNewline.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,158,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.checkBoxAppendNewline.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,157,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxAppendNewline.Text = ""Append newline"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,157,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.checkBoxAppendNewline.Text = ""Append newline"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,156,12,T:System.Windows.Forms.CheckBox,,,,,this.checkBoxAppendNewline.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,156,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.checkBoxAppendNewline.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,155,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxAppendNewline.Size = new System.Drawing.Size(102, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,155,12,P:System.Windows.Forms.Control.Size,,,,,"this.checkBoxAppendNewline.Size = new System.Drawing.Size(102, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CommandPrompt\CommandPrompt.csproj,File,CommandPrompt\ExpandText.Designer.cs,154,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxAppendNewline.Name = ""checkBoxAppendNewline"";"
